ID,Health,damage,kills,rifle,sniper,pistol,smg,grenade,preplant kill,postplant kill,fast_kill_rating (first_kill),time of kills,total kills,total deaths,avg kill time,assists,team,positioning type,last x,last y,alone kills,distance to A bomb (on kill list),Avg Distance to A bomb (on kill),times in catwalk_box,times in topmid_box,times in chair_box,times in midlane_box,times in underpass_box,times in window_box,times in stairs_box,times in tetris_box,times in sandwhich_box,times in Asite_box,times in firebox_box,times in jungle_box,times in connector_box,times in opening_box,times in opening2_box,times in A_main_box,times in T_ramp_box,times in hell_box,times in palace_box,times in pillars_box,times in ticket_box,times in CT_ramp_box,alone_death,total_distance_traveled,Role
76561198002090355,0,817,8,6,2,0,0,0,8,0,4,"[374.1238, 778.0025, 1048.047, 1174.036, 1185.882, 1200.853, 1332.031, 1851.803]",8,7,211.09702857142844,10,CounterTerrorist,VIC,291.7305923181907,218.52421892583118,4,"[56.41001491980216, 125.16608094557907, 12.06109476554511, 136.15837886036724, 180.86872690631594, 66.52378615019701, 45.572649683849626, 81.94732480741207]",214.74521569823003,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,1,3845.213639689615,
76561198052089770,0,774,5,4,1,0,0,0,4,1,4,"[389.1263, 628.8218, 1152.033, 1825.143, 1986.201]",5,8,399.268675,10,CounterTerrorist,VIC,146.93252017937206,255.86033067086373,0,"[347.5743542278127, 40.3538377053934, 133.04688822080558, 122.03464361676576, 707.2546471295262]",489.1887482254284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3134.434685159892,2.0
76561197973694700,0,947,9,9,0,0,0,0,9,0,3,"[392.3143, 797.5682, 800.1937, 802.6941, 851.1083, 856.7967, 860.5161, 1031.169, 1946.6]",9,8,194.2857125,10,CounterTerrorist,VIC,572.8353628387598,453.97113074955735,1,"[409.20946254198816, 109.51457004385084, 57.74321179449358, 27.82071242116073, 685.6811577659464, 664.6106259674552, 650.1496134961095, 424.0357388096451, 328.1740957521099]",184.15629165126518,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3821.3105311068434,4.0
76561198265125607,88,844,6,3,1,2,0,0,3,3,3,"[391.4079, 799.7249, 1028.294, 1600.106, 1606.295, 2007.892]",6,7,323.29682,14,Terrorist,ATT,242.38712887502442,284.10691638795987,0,"[283.6424200074077, 183.43537730815348, 238.81130799087003, 563.7616531082911, 651.776047844743, 591.7685381625181]",384.9220436310221,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3338.6569501012805,0.0
76561198289131921,0,911,8,7,0,0,0,1,5,3,5,"[630.4783, 633.5101, 652.1069, 1023.98, 1079.177, 1102.993, 1848.709, 1961.353]",8,7,190.12495714285717,9,Terrorist,VIC,236.7013234548645,224.388275900059,2,"[167.55087315018648, 163.40297241326786, 222.04032313818914, 306.3478873600397, 399.2632880660227, 551.447291981282, 130.96590153542613, 347.4079136158793]",215.8188200665276,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3532.322793097674,2.0
76561198273673499,0,1111,14,4,3,7,0,0,13,1,5,"[371.0296, 387.8761, 626.5402, 641.1364, 1031.169, 1152.314, 1156.908, 1171.004, 1330.2179999999996, 1591.948, 1844.646, 1853.335, 1858.023, 1894.592]",14,6,117.1971076923077,13,Terrorist,VIC,504.89155531292647,497.689605036396,3,"[368.3888202546783, 378.84932372927676, 417.8965133851889, 443.5158236604519, 266.0341908461047, 303.2227916015787, 269.1749107737184, 48.06118810340362, 550.1736784827343, 336.18944929814376, 377.78602372469413, 151.84298562731004, 154.5863332750607, 126.03822012128074]",98.55475383589253,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3827.675114645923,1.0
76561198201955028,0,470,4,3,0,0,1,0,4,0,5,"[1332.75, 1344.47, 1362.005, 1971.292]",4,8,212.8473333333333,6,Terrorist,VIC,473.17917972314285,231.13765067873302,0,"[193.49762512184503, 186.9936355099383, 71.34343812458121, 523.608088971667]",322.8841546166073,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3590.0012555262956,
76561198130725984,48,850,8,5,0,3,0,0,5,3,2,"[414.2554, 474.7966, 1196.352, 1365.411, 1591.792, 1594.167, 1982.45, 2002.391]",8,6,226.8765142857143,6,Terrorist,ATT,246.27768999805042,212.63826370253787,4,"[340.4023837474099, 91.3468937875644, 164.53697835933974, 140.74878713453614, 697.6230545530576, 664.3632195495103, 473.87302445768, 651.5038629358963]",271.3195827412124,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3425.093537447973,
76561198351330082,0,239,3,0,0,0,3,0,3,0,5,"[823.8307, 824.0184, 824.1123]",3,3,0.14080000000001291,2,CounterTerrorist,VIC,549.3846647689609,684.4193995671849,0,"[89.34955023197388, 94.68848612565704, 96.16410976987629]",3.5480797689512187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,326.38309677073886,1.0
76561198160354649,40,387,4,1,1,0,2,0,4,0,4,"[403.1865, 444.6096, 572.6644, 844.2294]",4,1,147.01430000000005,4,CounterTerrorist,ATT,700.0063201403783,801.9656549281923,1,"[396.9919256682391, 94.65761296571414, 271.4794856142397, 143.51266399553205]",62.52121277576433,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1233.7071515471946,1.0
76561198398366067,100,310,4,0,0,0,4,0,3,1,3,"[411.5712, 422.2398, 436.7254, 771.8329]",4,2,120.08723333333334,5,CounterTerrorist,VIC,461.3235596802496,616.7290308872714,1,"[407.2463942770252, 420.75286025845224, 252.08496198927077, 214.5644885942342]",55.85993143906967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1325.849252165486,
76561198165650154,14,515,6,6,0,0,0,0,6,0,5,"[578.4209999999998, 633.5475, 638.4282, 739.3889999999999, 815.9466, 826.8029]",6,2,49.67638000000004,4,CounterTerrorist,ATT,632.6602718658608,711.4364398976982,0,"[105.81082407790466, 648.6406637728458, 699.1506894577751, 17.06323094006261, 44.62589718748204, 105.16969069972144]",49.54815332436339,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1671.2534726674319,
76561198257314740,74,326,5,5,0,0,0,0,5,0,5,"[629.2613, 753.3427, 824.1436, 824.4252, 830.6824]",5,2,50.355275000000006,2,CounterTerrorist,ATT,534.9123643595243,629.0696108597284,0,"[625.8368248410574, 412.1088284702652, 128.35335290211242, 132.23233990687592, 157.5578863188491]",66.71445963055206,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1159.509937067243,
76561198004501014,0,126,0,0,0,0,0,0,0,0,0,[],0,4,0.0,4,Terrorist,VIC,699.7761846753754,730.4850962030298,0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,670.5152379100979,
76561198105611916,0,301,4,4,0,0,0,0,3,1,5,"[391.2038, 624.8499, 779.0287, 824.5503]",4,3,144.44883333333334,6,Terrorist,VIC,671.2594118151687,804.9474027149322,0,"[339.07736251322206, 689.5979421151624, 188.78952399317893, 113.10508919261986]",69.12474222646593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2299.832760217909,0.0
76561198273962443,0,555,4,1,0,0,3,0,3,1,5,"[397.4611, 742.7993, 749.5571, 770.8317]",4,4,124.45686666666666,4,Terrorist,VIC,634.8096496627022,629.7102404092071,0,"[287.0798946153744, 179.65705521244314, 113.99933827376073, 100.11775003633183]",62.13615180698579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1625.5091492170648,
76561198011691579,100,17,0,0,0,0,0,0,0,0,0,[],0,2,0.0,1,Terrorist,VIC,721.2752733086372,358.34230909305535,0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.70889810055763,
76561198012411246,-82,302,2,1,0,0,1,0,2,0,4,"[410.2572, 746.1782]",2,9,335.92099999999994,2,Terrorist,VIC,672.4256617664263,678.6952335235097,0,"[264.8220504667306, 405.84752914581384]",476.94647867908316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1472.884444114635,
76561198354863279,0,336,3,1,0,1,1,0,3,0,5,"[455.888, 703.7667, 1185.64]",3,8,364.87600000000015,3,CounterTerrorist,ATT,231.2335348021056,324.4284484595711,1,"[187.5552394263984, 72.13080027026076, 91.73445151959342]",316.96560604659766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1970.1864399906265,1.0
76561198107577184,0,515,6,2,2,1,0,0,5,1,4,"[471.3354, 478.1211, 481.1543, 685.8489, 1030.853, 1337.175]",6,7,173.16792,6,CounterTerrorist,VIC,619.8075345681418,708.2955420027542,0,"[154.85265408683478, 157.1875137594942, 145.15701141520614, 368.82509365702964, 98.73514052956094, 398.7245841790327]",221.9423060184396,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,2845.619061231595,2.0
76561198130877966,0,754,8,8,0,0,0,0,4,4,5,"[461.0163, 626.6544, 631.7827, 700.671, 704.8924, 1204.121, 1343.1170000000004, 1361.035]",8,7,128.57410000000002,12,CounterTerrorist,VIC,594.5495333983233,772.776316348613,3,"[18.679485358003497, 501.37698104026873, 574.527122164298, 70.99248872360455, 41.67941051581109, 26.165816810343138, 246.16776044180517, 38.01354968851735]",131.33610919007342,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,2676.0544783799287,0.0
76561198362206489,0,697,6,4,1,0,1,0,6,0,4,"[593.4455, 593.9458, 1277.793, 1285.204, 1287.925, 1328.951]",6,6,147.1011,5,CounterTerrorist,VIC,419.14542093975433,822.7778555970883,5,"[681.5545294511062, 681.3696959596607, 646.6110000175086, 536.9285664697134, 480.8804938929863, 142.60271039955538]",39.31073618968985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3480.2652760746137,4.0
76561198252651356,0,540,3,1,2,0,0,0,3,0,5,"[520.8987, 1242.02, 1256.029]",3,7,367.56515,7,CounterTerrorist,VIC,496.4976901540262,634.7426071217785,0,"[387.964650898165, 334.02529622999396, 257.40159490372986]",302.28362200278235,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1682.9684325500082,
76561198304422673,0,375,2,2,0,0,0,0,2,0,5,"[588.2546, 704.5172]",2,7,116.26260000000002,6,Terrorist,VIC,618.5108139598362,764.0758418256935,2,"[498.0321041039081, 131.03820971217723]",250.73129439173093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2828.780394163354,
76561198350397203,100,673,7,4,3,0,0,0,4,3,4,"[469.209, 592.6012, 616.8356, 1036.106, 1045.831, 1199.837, 1361.441]",7,4,148.70533333333333,6,Terrorist,ATT,427.45201949697787,817.6542293920917,1,"[97.1938004456375, 227.60341842872057, 708.8327252992117, 207.55447793541913, 332.6447877176611, 118.45479048831263, 134.08495788158245]",154.8538595726575,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,1,4008.3620454685015,2.0
76561198282050775,0,769,6,6,0,0,0,0,5,1,3,"[472.211, 968.1561, 1194.99, 1210.156, 1263.972, 1331.047]",6,5,171.7672,9,Terrorist,VIC,547.596967206083,762.5113358253,2,"[194.0815520557401, 135.7307035611468, 532.7648227893586, 531.9102998672548, 570.4552501344091, 85.84519339747719]",150.1199282683474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3401.6187495640906,4.0
76561198232256732,0,1001,10,9,1,0,0,0,9,1,4,"[591.7569, 706.7686, 710.7712, 731.2219, 952.3021, 961.902, 1203.464, 1205.997, 1255.81, 1359.846]",10,4,85.34323333333333,10,Terrorist,VIC,611.58888141938,807.5669329136338,4,"[646.9877549214326, 99.80978475214948, 22.677163613486446, 45.95849213951765, 103.27514056556595, 95.76376145887956, 163.60525331274022, 167.63583239841824, 102.03209209289342, 53.02934118536514]",19.34785402932585,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4,0,0,0,0,2,2195.5153503010806,1.0
76561198189342227,0,995,10,8,0,2,0,0,8,2,5,"[680.5016, 961.8395, 989.6699, 1027.288, 1028.351, 1059.746, 1268.819, 1274.072, 1319.414, 1328.639]",10,6,72.01526666666666,1,Terrorist,VIC,369.79177539481367,537.8814942356877,0,"[377.0071809157704, 183.0047074677667, 596.921927056666, 178.85557603028124, 180.95784011508982, 154.10314585728446, 107.76991526693973, 88.7182219474677, 187.5814246945291, 128.92788914960002]",44.45090091486994,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,1,1,0,2,3969.039055856441,1.0
76561198098776450,0,1072,9,7,0,2,0,0,8,1,5,"[619.1551, 910.9616, 929.1546, 932.0305, 1184.45, 1186.732, 1522.458, 2020.014, 2157.024]",9,7,192.2336125,12,CounterTerrorist,VIC,767.1520505361667,208.33301152862487,1,"[490.05639847926574, 632.2915613556202, 327.5518674368343, 316.65324107777985, 237.99933479451306, 237.99933479451306, 98.45944697731628, 194.78649727763764, 623.3501979768076]",208.8953374371928,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3203.9936417871904,1.0
76561198141423088,0,1008,11,1,9,1,0,0,9,2,5,"[508.4655, 514.2485, 520.094, 598.8052, 1196.11, 1219.648, 2023.078, 2057.213, 2060.089, 2128.703, 2166.152]",11,6,165.76865,13,CounterTerrorist,VIC,687.7266055761355,802.221302380484,3,"[219.05755530236064, 222.58665550798912, 222.7179803966758, 449.42132770346905, 277.3854457701386, 242.26732603501497, 209.59107379552543, 90.2333439894043, 78.49535575373638, 73.305045046963, 127.63014371154472]",156.6259088409184,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,2,0,0,0,2,3342.0301536124302,3.0
76561198222563524,0,1000,11,8,0,1,2,0,5,6,5,"[367.9232, 377.2698, 638.8485, 903.5219, 1183.544, 1661.25, 2158.337, 2203.726, 2210.165, 2213.666, 2218.167]",11,4,185.02438,12,CounterTerrorist,VIC,642.2710079937609,338.84871139091086,5,"[395.6392270723419, 637.8665575812694, 297.46498476783114, 178.92110000502964, 162.33127840761944, 497.4800615542961, 629.5724432842156, 704.0643059340313, 711.1805184636313, 717.6573826698485, 714.5926320233709]",216.91972049510292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5053.412711372086,4.0
76561197973138976,0,410,3,0,0,0,3,0,2,1,4,"[372.3933, 624.4067, 1674.098]",3,8,650.85235,8,CounterTerrorist,VIC,327.83233222850464,180.95318953374002,1,"[583.4986390256453, 301.93525001065245, 438.40815084537]",578.3071059098622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2753.029525545083,
76561198163229386,0,667,5,2,0,2,0,0,3,2,4,"[375.48800000000006, 379.0828, 474.8304, 945.2845, 1488.76]",5,6,278.318,9,CounterTerrorist,VIC,794.8049619029051,217.7012315561676,0,"[552.3644754464334, 566.2945900070645, 234.64521243570587, 304.86764344962455, 107.62601889400133]",167.13338586189198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3296.925910229936,0.0
76561198121019442,0,889,7,5,0,0,2,0,7,0,4,"[516.6242, 604.8695, 1677.505, 1687.2579999999996, 2036.675, 2052.274, 2168.9970000000008]",7,8,275.3954666666668,12,Terrorist,VIC,337.69160148177036,185.0913945307888,0,"[216.39058094832586, 442.8711270425085, 342.1029461312503, 259.6088862222675, 296.2949703080399, 283.63636931734874, 94.15225689094171]",255.02241265710282,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,4038.920590962077,2.0
76561198200132158,0,895,9,0,4,4,1,0,8,1,5,"[360.9524, 625.7508, 918.839, 1153.628, 1177.573, 1493.95, 1679.443, 1680.412, 2201.131]",9,8,230.022325,9,Terrorist,VIC,257.246009748489,376.55205697422775,0,"[671.6944969494756, 471.84796510802573, 346.1152769380799, 128.95089612738954, 95.10101998110397, 111.51346613393939, 129.38285699056559, 129.38285699056559, 487.2409165748643]",206.9656274531736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,3167.664111415811,3.0
76561198342010381,0,447,3,3,0,0,0,0,2,1,5,"[470.923, 1495.544, 1519.207]",3,7,524.1419999999998,8,Terrorist,VIC,447.2781289140184,623.1975762345072,0,"[338.29777482640355, 164.44443042791605, 314.5156928728657]",512.2509590232312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3627.3965280387856,
76561198218888429,0,497,5,3,1,1,0,0,4,1,3,"[376.332, 505.2145, 895.7383, 1672.785, 2027.891]",5,8,412.88975,9,Terrorist,VIC,213.1437332813414,187.8761386582727,0,"[683.7061576654206, 278.6941203683675, 423.2904330711815, 493.7659566745526, 31.79879363317625]",249.9129089919389,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3478.1209396163977,0.0
76561198351614009,0,693,5,3,0,2,0,0,2,3,4,"[533.9106, 551.6973, 1486.635, 1531.93, 2040.739]",5,6,376.7071,6,Terrorist,VIC,218.5610107233379,203.9654692110957,2,"[49.29865762404683, 61.916817334346604, 143.71296439330882, 129.28032313714192, 224.3694109697011]",420.47478833641367,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,4601.1599967063485,4.0
76561198050911985,100,1141,14,9,2,3,0,0,10,4,5,"[299.0016, 455.1437, 466.0199, 691.8259, 703.671, 2118.639, 2157.518, 2211.993, 2219.868, 2227.401, 2236.339, 2426.11, 2534.778, 2580.377]",14,4,175.49041538461537,12,CounterTerrorist,ATT,515.2498473776565,603.6090182962816,4,"[333.9291463181621, 654.3255746406785, 642.3362406728872, 96.56473474515909, 103.16313586533448, 317.34232655604836, 559.5622286534395, 158.02087735683133, 95.00421384906392, 105.80999338944164, 342.9295865820203, 717.046663092973, 419.1910380945396, 186.24651309501073]",164.1302128289883,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,4613.027507922323,1.0
76561198240900414,51,1039,14,9,3,2,0,0,8,6,5,"[458.6441, 672.6988, 2133.265, 2173.27, 2173.395, 2173.489, 2173.614, 2206.429, 2236.277, 2380.105, 2391.669, 2585.346, 2585.471, 2598.504]",14,6,164.6046076923077,12,CounterTerrorist,ATT,297.8410512770521,696.7416470588234,2,"[602.7475779080672, 214.78530587891086, 652.8870438026369, 608.6375480957518, 606.6525950523287, 605.9930095741802, 605.9212188651737, 189.25092867070705, 223.870793651113, 378.58537026635963, 357.75141876241264, 405.0666710503169, 404.9343119392389, 274.248621720868]",139.33545721636926,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4802.795375540607,2.0
76561198322385748,0,911,7,5,0,0,2,0,6,1,4,"[358.9144, 388.3864, 1524.667, 1534.575, 1843.515, 1843.577, 2542.779]",7,13,363.9774333333333,11,CounterTerrorist,VIC,374.0251339442387,815.8787991343695,2,"[296.59875648733015, 209.7291302922735, 115.68895812072847, 206.46801411620245, 383.86531847260034, 383.86531847260034, 370.56259829496685]",376.3047403012727,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4492.6525908682315,
76561197987779161,100,744,6,1,1,1,3,0,4,2,5,"[446.6115, 656.697, 1831.263, 2124.7960000000007, 2222.119, 2222.212]",6,8,355.1201,10,CounterTerrorist,VIC,610.2477588613765,748.9050088530396,0,"[361.80579723815373, 155.4285218507011, 391.7411843161981, 652.6635124355688, 107.90423726203466, 107.90423726203466]",304.3397880047761,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,3098.783261835222,0.0
76561198143322388,15,618,14,3,1,0,10,0,14,0,4,"[468.3951, 1100.996, 1860.048, 2366.197, 2401.045, 2401.607, 2401.701, 2402.201, 2402.263, 2402.326, 2402.607, 2584.752, 2585.252, 2585.44]",14,7,162.84960769230767,7,CounterTerrorist,ATT,502.99664620783767,651.8639354711785,1,"[549.0151263309713, 401.7831999716595, 317.3402936929495, 311.9086093099491, 379.35370472512164, 377.33467037856246, 377.33467037856246, 377.33467037856246, 377.2320464291969, 377.09039029285583, 376.05285490927537, 144.2990947237723, 144.21300696077253, 143.8604436696069]",131.68386287220275,7,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3856.28083574156,1.0
76561198273215840,0,1205,12,10,1,0,1,0,11,1,5,"[319.6288, 644.0081, 658.666, 694.3574, 1119.154, 1514.854, 1846.328, 1865.642, 2119.67, 2131.1710000000007, 2227.088, 2398.669]",12,17,189.00365454545448,12,Terrorist,VIC,826.3161711054788,551.0330749557348,3,"[512.581320465922, 169.83545754943052, 170.81954029358806, 182.99915434993858, 355.43827048398197, 218.37165651553178, 327.72939758468493, 353.1322028367399, 505.313419900582, 499.32379367088294, 126.28412030538186, 441.8802448611505]",182.57628403592992,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,4105.077695118348,4.0
76561198197075883,0,1257,12,11,1,0,0,0,12,0,4,"[340.6311, 353.8201, 458.3315, 660.4787, 1101.527, 1104.84, 1548.92, 1837.952, 2118.045, 2348.789, 2405.795, 2592.003]",12,11,204.67017272727279,16,Terrorist,VIC,356.03775238837983,787.150391501082,4,"[361.03433140078266, 405.2363002706199, 588.0145090085497, 200.1524266282555, 328.5365119327341, 317.3868278929749, 102.01428965163299, 280.0435444535652, 558.0734638805166, 132.163525041596, 278.74954572682856, 223.39563978628667]",192.15756439868218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,7,4954.003860656243,4.0
76561198008906339,0,648,8,6,0,0,2,0,7,1,3,"[381.5418, 458.3003, 1837.795, 1840.171, 2352.289, 2352.383, 2352.696, 2353.071]",8,13,281.64702857142856,6,Terrorist,VIC,540.8080608305712,603.012306118434,1,"[347.5849709180094, 539.3589112574767, 156.46338488173978, 176.22206593395225, 147.03289311811906, 147.03289311811906, 147.03289311811906, 147.03289311811906]",252.99673174287273,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,5,3204.6018968191133,0.0
76561198201226531,-100,655,7,5,0,0,2,0,6,1,3,"[398.8875, 643.0393, 1089.37, 1100.527, 1540.231, 1546.3570000000002, 1556.358]",7,12,192.91175,6,Terrorist,VIC,399.54088204328326,585.1615061971278,1,"[101.48766959338904, 235.22751154664064, 357.1284868435145, 359.5610207692684, 267.3708440740761, 185.2424904278178, 157.44550662069477]",202.23805617121758,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,3393.0153602669634,0.0
76561198505695774,100,76,0,0,0,0,0,0,0,0,0,[],0,3,0.0,2,Terrorist,VIC,847.7364382920648,774.8150493802873,0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1590.7209504340208,
76561198323615998,84,522,5,0,5,0,0,0,5,0,5,"[578.422, 595.9879, 808.3406, 821.4993, 1779.993]",5,5,300.39275,4,CounterTerrorist,ATT,810.1248324429712,783.3545606925044,2,"[334.61468955145097, 336.23229392785487, 370.8275145765574, 370.0035530736522, 252.63019106463497]",279.896625378296,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1745.7152294108378,3.0
76561198217364244,80,707,8,1,6,1,0,0,8,0,5,"[600.3636, 911.0475, 946.0229, 955.7435, 959.4004, 1355.819, 1409.0479999999998, 1790.995]",8,3,170.09019999999995,7,CounterTerrorist,VIC,494.5259760577111,611.7830887271296,1,"[644.4252941599044, 337.5871699359446, 487.9644026545138, 511.1105173167394, 508.72339942842405, 325.26926366568614, 334.2120617642456, 130.8423152120021]",96.7212030074425,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2200.6932399711927,3.0
76561198129930965,99,973,9,2,5,2,0,0,6,3,4,"[618.1796, 624.3995, 853.1616, 1337.941, 1357.351, 1727.8270000000002, 1781.8370000000002, 1803.904, 1825.377]",9,4,150.899675,13,CounterTerrorist,ATT,412.1814622733476,476.55378571709616,1,"[704.567993941644, 675.137864338816, 160.0779713550167, 471.70696757179036, 472.5614440890815, 620.4038788335864, 380.4378723843668, 344.2500549594609, 340.964139628301]",105.44919321083214,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4631.513249359587,3.0
76561198178182678,100,732,7,6,0,0,1,0,7,0,5,"[924.8314, 1351.193, 1372.229, 1413.986, 1418.112, 1427.27, 1703.4160000000004]",7,3,129.76410000000007,9,CounterTerrorist,ATT,405.5135831546111,462.8943549872123,0,"[376.07398648578106, 200.93442018278355, 534.8609388493797, 95.0960476850871, 126.34130392421403, 173.9216983480289, 301.5029397956576]",117.3355922183128,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2998.242957657957,1.0
76561198113349550,23,207,1,0,1,0,0,0,0,1,5,[1498.94],1,4,0.0,3,CounterTerrorist,VIC,677.0490147787093,646.595865433799,0,[180.8686475330145],0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2192.441719147122,
76561198364924235,0,506,4,3,1,0,0,0,3,1,5,"[934.9896, 1437.116, 1438.085, 1494.095]",4,7,186.36846666666668,8,Terrorist,VIC,491.5661388964711,644.4880330513478,3,"[572.9592105914403, 323.56833298536907, 324.8434412496188, 105.18358275650439]",30.44325738835472,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2456.1316505841137,4.0
76561198084363685,0,270,2,1,1,0,0,0,2,0,4,"[940.178, 954.4932]",2,6,14.315200000000004,5,Terrorist,VIC,653.4475137921622,817.4084532756247,0,"[645.6803751857767, 637.8899983654084]",6.524823179631653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2129.7392784061585,2.0
76561197961944679,0,564,5,4,0,1,0,0,4,1,5,"[825.6563, 875.8846, 1318.312, 1355.132, 1361.945]",5,5,134.072175,7,Terrorist,VIC,695.2127263794113,400.0160812118827,2,"[104.4862832240123, 249.61484615576208, 597.018809760678, 658.9528492226369, 609.0932449813465]",260.2239154393335,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,2650.9828166559673,
76561198360088421,0,612,6,3,2,1,0,0,6,0,5,"[808.9344, 822.9683, 839.0026, 1717.9820000000002, 1733.297, 1744.424]",6,5,187.09792,6,Terrorist,VIC,574.1829340612205,492.8420539051741,0,"[376.57690847949505, 391.19005915966574, 192.3156908825864, 375.20247467578093, 344.3029999884513, 356.38051433090914]",183.0586411702828,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2912.418598019488,3.0
76561198112707955,0,311,2,0,0,0,0,0,2,0,5,"[1704.479, 1715.356]",2,7,10.876999999999953,2,Terrorist,VIC,405.71742483914994,453.76687468030696,0,"[235.00940145106156, 406.6532207719994]",182.52081932093776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2246.856268384041,
