damage,kills,rifle,sniper,pistol,smg,grenade,preplant kill,postplant kill,fast_kill_rating (first_kill),total kills,total deaths,avg kill time,assists,alone kills,Avg Distance to A bomb (on kill),times in catwalk_box,times in topmid_box,times in chair_box,times in midlane_box,times in underpass_box,times in window_box,times in stairs_box,times in tetris_box,times in sandwhich_box,times in Asite_box,times in firebox_box,times in jungle_box,times in connector_box,times in opening_box,times in opening2_box,times in A_main_box,times in T_ramp_box,times in hell_box,times in palace_box,times in pillars_box,times in ticket_box,times in CT_ramp_box,alone_death,total_distance_traveled
974,10,8,0,0,2,0,9,1,4,10,13,273.40086666666673,6,1,310.1420706595409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7507.627651167119
848,8,4,1,0,3,0,8,0,5,8,10,278.365,13,2,313.8145457580903,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4772.639925766975
1060,10,2,5,1,2,0,8,2,5,10,9,153.9660888888889,13,2,160.8591273684018,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,3971.591589051654
1027,10,7,1,2,0,0,7,3,4,10,6,233.9599222222222,12,5,260.6305377395902,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4313.8471233428
1268,13,6,7,0,0,0,10,3,3,13,7,173.11019166666665,10,2,204.24599507549502,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,4506.458640831197
773,8,4,1,1,2,0,8,0,5,8,9,218.14672857142855,8,2,228.1401865586225,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,5041.940931630955
601,6,3,1,0,1,0,5,1,5,6,10,355.43746,8,1,435.1294189796382,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4328.970638965637
958,7,6,0,0,0,1,7,0,5,7,10,327.3479833333334,14,5,324.27504845866196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,4809.277410143065
1071,9,4,1,1,2,1,6,3,4,9,9,251.8595875,12,2,315.435710566207,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,3855.6927627275177
1167,10,2,7,0,1,0,9,1,3,10,8,224.98292222222224,8,3,258.98864130902433,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,5013.614532475985
681,8,6,0,0,2,0,7,1,5,8,11,176.78814285714284,5,0,206.41067894298595,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3361.3942305486444
1028,9,6,0,0,3,0,8,1,5,9,11,269.8914750000001,14,4,254.13332885092896,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,6324.281624648043
1030,9,7,0,0,0,0,9,0,4,9,10,338.33435000000003,15,3,364.68102835756156,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,6968.39749526011
1034,11,7,0,0,4,0,9,2,5,11,11,202.47700000000003,14,2,204.70040533291873,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,1,0,3292.6193861094675
1446,12,0,11,0,1,0,11,1,3,12,13,248.8890909090909,15,1,257.1836026546316,0,0,0,2,0,3,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,1,6292.7657586783425
1227,11,10,0,0,1,0,4,7,3,11,9,188.94082,16,5,190.53861449288075,0,0,0,0,0,0,2,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,4,4904.725853821277
1056,13,13,0,0,0,0,8,5,5,13,9,208.26870833333336,14,4,228.86445557702928,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,2,7150.599416359537
1199,8,8,0,0,0,0,3,5,5,8,12,189.05557142857143,17,1,167.1793565995244,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3,7221.237134019835
862,10,9,0,1,0,0,6,4,5,10,9,240.44887777777785,16,3,235.22548531392533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,2,4946.630593252861
1077,10,6,2,0,2,0,8,2,4,10,12,299.9878888888889,13,1,305.41923103051175,0,2,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2,5326.071787053753
1525,13,10,3,0,0,0,12,1,5,13,10,175.66041666666672,7,0,173.71229025928062,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,4458.373662163016
752,8,2,6,0,0,0,7,1,5,8,4,157.95595714285716,7,2,184.94456103535964,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1091.0771280131696
579,5,3,2,0,0,0,4,1,4,5,2,267.443775,7,1,317.16976210549933,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1695.0276401769058
310,1,1,0,0,0,0,1,0,4,1,3,0.0,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1781.2577220525009
322,3,3,0,0,0,0,3,0,3,3,3,514.5848,4,0,634.228764852566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,950.6450216061469
263,4,4,0,0,0,0,2,2,5,4,4,263.10670000000005,5,0,392.72802615347206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2107.305086076497
424,3,0,2,1,0,0,3,0,5,3,5,383.5784000000001,5,2,242.9452232632596,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1722.7541097269639
496,7,3,1,2,1,0,3,4,5,7,3,142.71788333333333,6,2,226.6241876358181,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1839.8281228270948
236,1,1,0,0,0,0,1,0,5,1,5,0.0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098.792438948016
552,4,4,0,0,0,0,4,0,5,4,4,25.39300000000003,6,0,38.85188143591417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1996.365780994351
164,1,1,0,0,0,0,1,0,5,1,4,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1796.721075386292
658,4,2,0,0,2,0,4,0,5,4,8,443.249,8,1,548.7812652329795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5309.116282646467
740,7,2,4,1,0,0,7,0,5,7,7,133.18196666666668,10,1,100.61317609586585,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,5700.119569970362
980,11,2,7,2,0,0,8,3,4,11,7,148.48459,11,1,203.8163461497283,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,2903.969796213187
577,4,4,0,0,0,0,4,0,4,4,8,502.06483333333335,12,0,515.1306089251789,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,4237.3589789375255
665,6,5,0,1,0,0,6,0,5,6,8,183.30522000000002,7,1,184.49880066401448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3589.0698371197077
955,8,7,0,0,1,0,8,0,5,8,6,228.1378714285714,11,5,228.27919461543075,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,4189.747949659757
786,9,7,0,1,1,0,7,2,4,9,5,165.5307625,11,4,168.6673136163078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,1,3621.336259701472
638,2,1,1,0,0,0,2,0,5,2,8,492.80200000000013,10,0,467.90536263490037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3703.3873679731105
1042,12,12,0,0,0,0,9,3,5,12,5,115.99853636363638,12,2,158.7972014107469,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,5822.969052757085
493,6,3,0,0,3,0,4,2,5,6,7,248.13270000000003,2,3,275.09474353949884,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3051.437901667177
913,8,7,0,1,0,0,6,2,5,8,6,242.92075714285713,12,0,294.30260725142955,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,2538.729687351319
860,6,6,0,0,0,0,5,1,5,6,6,317.81571999999994,10,1,329.66576966451686,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3194.940410679343
1231,14,0,12,2,0,0,13,1,4,14,3,128.9448923076923,12,0,127.02808757851413,1,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3004.793573045165
400,3,2,1,0,0,0,2,1,5,3,5,178.16190000000006,8,1,342.844980735048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2404.5716688320836
383,6,6,0,0,0,0,6,0,3,6,5,311.15183999999994,7,0,339.30070385584673,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3252.18314792631
1139,9,3,4,2,0,0,9,0,5,9,9,197.7126625,10,7,210.14937578195446,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,2,2,0,0,0,0,0,2,3539.8314945474713
296,3,3,0,0,0,0,3,0,4,3,8,789.3505,6,0,892.8885511783832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3197.9828901850865
644,6,5,1,0,0,0,4,2,4,6,7,338.0698000000001,7,1,271.6095525307366,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2819.653453830698
613,5,5,0,0,0,0,3,2,5,5,7,393.33894999999995,7,2,380.3546356432157,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,1911.529164954398
227,2,1,1,0,0,0,1,1,5,2,6,186.75700000000006,2,1,26.67214562849307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361.0304587164983
1359,14,4,6,2,0,2,14,0,5,14,9,136.05255384615387,14,3,128.01513342723467,0,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3116.9422993039193
1334,10,10,0,0,0,0,8,2,4,10,6,218.68123333333332,16,1,177.12975027389854,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,1,4984.851757849775
199,2,0,1,0,1,0,2,0,5,2,10,1737.5202000000002,6,0,1824.8572151578205,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2318.609200439897
1659,18,18,0,0,0,0,13,5,5,18,5,101.65550588235298,15,3,126.96335381878698,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,3,0,0,0,0,3511.938746850218
577,5,4,0,0,0,1,4,1,5,5,8,425.979875,11,2,430.2414539232207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,5445.492932934816
744,4,1,0,0,3,0,4,0,5,4,9,333.05933333333337,8,0,308.50401950550423,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,4036.8764945680978
1031,11,9,1,1,0,0,9,2,5,11,10,175.68374000000009,10,7,209.82326336174316,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,6286.1438537947115
481,5,1,0,1,3,0,3,2,4,5,11,495.47094999999996,6,2,461.74093694192874,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,4214.901722533084
1125,11,5,2,4,0,0,11,0,5,11,9,182.67267999999999,11,1,190.07042228549238,0,2,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3752.867403242305
1057,7,5,1,1,0,0,7,0,4,7,10,236.06510000000003,9,2,299.7292023406749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4537.265803272499
930,10,4,6,0,0,0,8,2,5,10,11,233.68354444444444,10,0,212.64458042575166,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,4,3114.287874313362
1271,7,3,1,0,3,0,7,0,4,7,13,379.35746666666665,21,0,408.0112411636198,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,6309.291087546518
1275,13,13,0,0,0,0,10,3,4,13,10,197.0170083333334,17,2,207.76005133534667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,6,6772.990621889596
1819,19,10,6,2,1,0,18,1,5,19,10,127.6655388888889,18,4,125.43181266283737,0,0,0,0,0,1,0,1,0,1,0,1,2,1,1,1,1,2,1,0,0,0,3,7724.851719473254
816,6,5,0,0,1,0,6,0,5,6,14,370.77236000000005,11,0,454.9328098022653,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,4336.701422331164
1253,9,8,0,0,0,1,8,1,5,9,14,248.5196625,16,0,251.48645751032538,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,4733.893073737114
1516,16,2,11,3,0,0,15,1,5,16,10,157.98692666666665,18,6,151.46577895037697,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,6043.160484876964
1232,10,9,1,0,0,0,9,1,4,10,10,248.8034333333333,16,0,237.04294338243412,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,4535.35049796873
1242,11,11,0,0,0,0,11,0,5,11,9,219.09309000000002,11,2,211.44388541298343,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,4422.868286271313
1019,12,10,0,0,1,1,10,2,4,12,12,205.42345454545458,3,2,195.12750431038282,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,3790.1114295845496
905,9,8,0,1,0,0,6,3,5,9,9,153.1250375,10,4,152.57114208061506,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4464.276765016594
1271,14,14,0,0,0,0,8,6,5,14,4,153.9771153846154,11,6,161.6258670390677,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,5831.198814774958
540,4,0,3,0,1,0,3,1,4,4,7,658.0137333333334,10,2,688.8770167899048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4279.792930445756
906,9,6,2,0,1,0,6,3,5,9,6,185.74812500000002,10,2,176.56165901762915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5884.318868847435
1073,10,9,0,0,0,1,6,4,5,10,6,179.74739999999997,9,0,125.5258983783774,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,4475.81789231931
1100,8,7,0,0,0,1,6,2,5,8,9,315.0251571428571,14,2,322.3018272067861,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4389.465927890788
529,2,1,1,0,0,0,2,0,5,2,9,491.27599999999984,9,1,765.8474001606792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4497.592155989401
676,6,1,3,1,0,0,6,0,5,6,9,371.84152,8,1,356.9967656866594,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,3,5437.445202951682
976,10,9,1,0,0,0,6,4,4,10,10,193.98958888888887,11,3,166.19400928577676,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4940.427983648765
615,6,6,0,0,0,0,6,0,5,6,9,269.08561999999995,3,1,394.0856562253164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4148.032325549628
1417,11,2,4,2,2,1,10,1,5,11,10,242.99614000000005,14,3,234.51579564313238,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7503.06714495875
899,8,0,1,2,4,1,5,3,5,8,9,373.7498428571429,13,0,420.59654321037675,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,5120.243336702279
1433,24,20,0,3,1,0,13,11,4,24,6,113.7934434782609,14,8,123.27924675477279,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,3,6052.788264699843
1786,27,9,0,0,18,0,16,11,5,27,10,97.04370384615383,15,2,115.83953904945783,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,1,1,0,1,1,0,2,7718.131551670852
684,6,4,1,1,0,0,5,1,5,6,9,480.19741999999997,9,1,475.2151305920541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5642.638481987363
1186,8,2,2,2,2,0,5,3,5,8,21,378.3088285714286,12,4,396.08366744040524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5435.821904406947
1581,18,6,8,2,2,0,12,6,4,18,24,154.31987647058827,17,5,169.1742076355682,1,0,0,1,0,0,0,0,0,6,0,0,0,2,0,0,0,0,1,0,0,1,6,9346.205250316105
1613,15,15,0,0,0,0,11,4,3,15,10,179.67700714285715,15,1,183.73664255763813,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,5,0,0,0,1,0,0,1,6610.132337089011
159,0,0,0,0,0,0,0,0,0,0,4,0.0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689.3817731266608
589,3,1,1,0,1,0,1,2,5,3,17,977.7762,7,2,903.8025627367534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6168.015158183479
1207,8,8,0,0,0,0,6,2,4,8,7,336.3321714285715,14,0,356.03812179780374,0,0,0,1,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,3450.9574545484675
1083,10,1,6,2,1,0,9,1,5,10,9,262.06745555555557,10,2,255.37038830860786,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,2949.2215541567098
1007,10,6,3,0,0,0,8,2,5,10,9,281.4983111111111,12,1,235.1079048042992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,4165.139972592266
369,4,3,1,0,0,0,4,0,4,4,10,605.7721666666666,6,0,575.230700142971,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2155.167854600182
1008,12,12,0,0,0,0,11,1,3,12,6,176.09330909090914,13,5,186.2685075946024,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,0,0,0,1,1,5184.875210163549
779,5,2,0,0,1,1,5,0,5,5,10,263.23,11,0,234.91852886653703,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3832.029486181257
1081,9,3,4,2,0,0,7,2,5,9,9,238.72533750000002,13,3,231.1731690200761,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2,4220.259156441416
971,12,10,0,0,1,1,10,2,5,12,8,169.6574272727273,10,3,161.01641623617502,0,1,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,4282.375784976619
645,6,0,6,0,0,0,6,0,5,6,9,181.70980000000003,8,2,120.61917361519072,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4181.415917028733
966,8,6,2,0,0,0,5,3,4,8,7,362.2076,5,2,396.3958931208235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,3729.7786909567167
1161,13,2,10,1,0,0,11,2,5,13,4,133.87381666666667,12,1,129.71928257945308,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,1,3948.1798259533934
1260,13,9,1,0,3,0,12,1,4,13,6,136.8039416666667,14,3,154.54154237627276,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3534.3962717098066
982,6,6,0,0,0,0,5,1,5,6,7,268.36964,10,0,282.9374022704343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3859.5481098618534
430,3,1,2,0,0,0,3,0,3,3,8,264.93465000000003,8,0,252.47770694768587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3117.403548025447
553,5,2,3,0,0,0,4,1,5,5,6,123.94242499999999,8,2,146.22500930887088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,4218.402385576748
464,4,0,1,0,3,0,3,1,5,4,8,168.58010000000002,5,1,65.04721641471829,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3725.676357502656
594,7,5,2,0,0,0,6,1,5,7,9,238.76356666666666,8,1,262.24333113668837,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3705.1280405243147
824,8,7,1,0,0,0,8,0,4,8,8,130.91015714285712,10,2,136.63823650401312,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,5,4522.110078859716
771,6,2,4,0,0,0,5,1,5,6,8,236.89554000000004,9,0,262.25938945453794,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4038.63448532033
738,6,4,1,0,1,0,5,1,5,6,7,293.5051,5,2,355.93015794324396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4034.07228458889
1258,18,6,8,1,2,0,17,1,5,18,4,74.54701764705882,13,6,60.51727951499623,0,0,0,0,0,4,0,1,0,2,0,0,1,0,4,1,0,1,0,0,1,0,0,3632.4732879722287
1093,10,5,5,0,0,0,8,2,5,10,5,134.7683111111111,11,2,134.43685503663755,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3116.3137928249566
372,3,0,3,0,0,0,3,0,3,3,5,226.67450000000008,4,0,152.72134892795333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1772.9240969653124
380,2,2,0,0,0,0,2,0,5,2,5,1094.5085,4,0,1211.11879603967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1330.8900792678828
516,2,2,0,0,0,0,1,1,5,2,8,370.92719999999997,6,2,25.381606670781935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4030.2256313804564
645,5,4,1,0,0,0,4,1,4,5,6,305.998025,9,1,258.9459361971992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,4338.228091700859
799,8,8,0,0,0,0,5,3,4,8,6,177.09554285714285,6,3,113.72617665694818,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0,3,3189.848966526634
201,2,2,0,0,0,0,2,0,5,2,8,2.1591000000000804,3,2,5.558587430601875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2055.1053295503575
706,7,1,6,0,0,0,6,1,5,7,7,174.18316666666666,7,2,142.56524182552863,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4168.368961129427
718,5,5,0,0,0,0,5,0,5,5,8,79.30779999999999,4,0,65.95586715380831,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2395.233903603218
788,4,1,3,0,0,0,3,1,5,4,13,101.5846666666667,11,3,238.07722077351968,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,5871.001672424318
413,2,1,0,1,0,0,1,1,3,2,15,1948.2997,6,2,1912.3998504149154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5644.796590418844
1678,17,7,7,0,3,0,14,3,5,17,12,135.611575,14,11,131.57167671836152,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,0,0,1,0,0,1,8,7642.457550825675
411,4,3,1,0,0,0,1,3,5,4,13,515.6333333333333,7,3,498.60631313108706,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5285.331825867343
851,7,2,1,0,4,0,6,1,4,7,15,357.63528333333335,10,1,355.4835219771392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,7,6766.7976731177205
913,9,4,2,0,3,0,8,1,5,9,8,249.55830000000003,13,0,293.47049178160415,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6363.3132548367685
1497,17,8,7,1,0,1,13,4,5,17,3,154.0569875,16,7,147.77729334542295,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,9791.045743094783
1061,9,8,0,0,1,0,7,2,4,9,9,301.9681,16,0,333.8237050384322,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,6635.022680371376
2499,24,0,21,1,2,0,18,6,4,24,9,104.96038260869565,19,3,89.60459315075768,0,1,0,1,0,1,1,0,0,2,2,1,0,0,1,0,1,2,1,0,0,1,2,8242.898535038888
959,9,7,0,0,0,1,7,2,5,9,5,273.817525,4,1,307.4627519897241,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,4610.358412888326
1014,9,8,0,0,1,0,8,1,4,9,6,214.74380000000005,10,2,190.10022506196015,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4937.21117301689
600,5,1,1,0,2,1,5,0,5,5,7,572.5019500000001,8,1,430.5231741035493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4319.195539657768
391,3,0,3,0,0,0,2,1,4,3,6,876.0406,3,1,1086.8085342912532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2351.534048879112
1343,11,2,9,0,0,0,10,1,3,11,7,174.41115999999997,14,2,160.788843674431,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7462.669957826961
784,7,5,0,1,1,0,6,1,5,7,8,278.6156666666667,11,2,346.28007071507915,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,4198.139150696024
1011,10,5,4,1,0,0,10,0,5,10,6,261.37338888888894,11,2,304.18470566356126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3793.5581281356413
749,7,7,0,0,0,0,5,2,3,7,7,386.8978666666667,8,2,374.47179569722607,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,3975.2190016074624
983,10,9,0,0,0,1,10,0,5,10,10,189.18522222222222,11,1,237.31448015947237,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,4382.108569265534
539,4,1,2,1,0,0,3,1,5,4,6,437.5253333333332,8,0,444.074420730006,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,2935.401337975697
