"damage","rifle","sniper","pistol","smg","grenade","preplant.kill","postplant.kill","total.kills","total.deaths","avg.kill.time","assists","alone.kills","Avg.Distance.to.A.bomb..on.kill.","alone_death","total_distance_traveled","Role"
743,4,2,0,1,0,5,2,7,9,261.0405167,13,0,306.1639069,1,2365.285004,"0"
782,3,2,1,0,1,5,2,7,8,277.8874167,12,1,336.0680831,1,5923.306799,"0"
307,1,0,0,0,0,1,0,1,9,0,3,0,0,0,3140.18132,"1"
553,1,2,0,3,0,6,0,6,4,369.44006,6,1,359.228952,2,3258.709489,"3"
586,2,2,0,2,0,6,0,6,6,241.58528,6,0,271.3208359,1,3254.681097,"0"
501,1,0,0,1,1,2,1,3,5,328.4405,6,1,349.3321371,1,2612.57151,"3"
1054,1,10,0,0,0,10,1,11,3,177.03874,11,1,187.8882215,1,2827.272398,"3"
921,4,2,0,0,0,6,1,7,5,220.9361333,8,1,189.2237755,1,2479.402785,"0"
482,1,2,0,1,0,4,0,4,7,565.6404,6,0,492.2750426,1,2536.448729,"3"
369,2,1,0,0,0,2,1,3,6,426.03625,5,2,407.0199182,0,1621.231573,"4"
672,4,2,0,0,0,3,3,6,7,354.61534,7,5,313.8131726,3,2589.656036,"4"
524,4,0,0,2,0,4,3,7,6,304.6296,7,2,300.3735503,1,2545.097678,"4"
480,3,0,0,0,0,2,1,3,7,367.05055,3,1,497.5952148,4,3090.238331,"2"
497,0,3,0,0,0,3,0,3,6,146.26225,6,0,104.2946171,0,1711.458443,"3"
342,2,1,1,0,0,3,1,4,8,286.0966667,7,1,222.2500184,1,3111.35326,"0"
679,0,0,1,2,0,2,1,3,7,314.65115,9,0,388.0946119,3,2475.644008,"3"
298,3,0,0,0,0,3,0,3,7,333.62155,3,1,336.3666146,2,2314.538338,"2"
867,3,1,2,0,0,4,2,6,6,200.05422,9,0,210.5470328,0,3101.109585,"0"
819,0,8,0,0,0,6,2,8,2,87.81088571,6,3,155.3725988,0,4057.553846,"3"
579,5,0,0,0,0,5,0,5,5,212.283225,2,0,229.5998804,0,1553.969017,"0"
815,6,0,0,0,0,6,0,6,12,415.48736,9,2,396.5805035,2,3347.256574,"4"
1822,9,6,2,0,0,15,2,17,10,142.8185313,19,3,132.2498696,3,4121.8791,"3"
856,7,0,0,0,0,7,0,7,11,220.3541,15,0,251.6491119,2,4166.891766,"2"
773,6,1,0,0,0,5,2,7,10,336.3942,8,0,402.7426037,1,4203.586273,"0"
520,2,2,0,0,0,4,0,4,9,809.0297333,7,1,834.2373071,2,3079.980282,"2"
1621,9,7,0,0,0,15,1,16,11,162.5747733,18,2,169.0053354,3,5920.387499,"1"
1474,13,0,0,0,0,10,3,13,9,155.8382667,18,1,144.5974729,0,4681.113315,"1"
1185,10,1,0,0,0,8,3,11,9,241.17423,15,2,297.7556733,1,6687.025309,"4"
921,8,0,0,0,0,7,1,8,9,320.1958286,10,1,317.2265569,1,3663.746463,"0"
2000,0,9,4,3,1,14,4,18,9,132.8775529,20,2,129.1361652,1,6136.963269,"1"
923,5,0,2,6,0,11,2,13,10,168.7914667,19,2,203.8454451,5,6267.569318,"4"
964,2,0,0,2,0,4,0,4,11,297.2259,17,0,376.7566358,2,7041.670237,"2"
1256,5,0,3,4,0,12,0,12,12,196.0759727,19,1,198.6879707,2,6256.324767,"1"
1516,1,4,7,0,0,9,3,12,11,183.7383455,20,2,165.7477705,3,5023.272034,"4"
1456,3,3,0,4,0,9,1,10,12,236.1825222,16,0,196.966362,4,5580.790229,"2"
1456,8,0,0,8,0,12,4,16,8,121.8450867,7,3,103.81919,3,6236.078592,"1"
1351,7,2,0,0,0,6,3,9,9,156.234075,17,5,129.4903733,2,4637.445684,"0"
1060,6,4,1,0,0,11,2,13,10,197.2587083,10,0,245.6137112,2,4184.538485,"1"
579,4,0,1,0,0,5,0,5,10,582.2828,8,1,650.5273331,0,3862.887273,"0"
990,5,1,0,2,0,8,0,8,11,315.07,12,2,385.1045332,1,3994.3747,"4"
1593,8,4,2,1,0,13,3,16,6,150.6727333,16,6,183.9792225,1,5433.766318,"4"
505,4,0,0,0,0,4,0,4,12,375.9004333,9,1,380.5300681,3,5263.162204,"2"
1374,8,6,1,0,0,12,3,15,8,160.73635,15,4,188.5580909,5,5609.745323,"1"
1209,10,1,0,0,0,10,1,11,11,217.52994,14,4,180.0923822,0,5846.714104,"2"
1604,12,0,0,2,1,14,1,15,10,147.3991143,16,5,168.950535,3,5153.701662,"4"
455,4,0,0,1,0,5,0,5,11,534.024225,8,0,663.8433263,1,4678.192578,"0"
1505,10,1,0,1,0,12,0,12,10,192.3011909,17,3,197.2876953,2,4247.948252,"4"
1133,6,3,1,0,0,9,1,10,8,252.7697778,19,2,310.7796412,2,7484.372291,"4"
1103,5,3,2,2,0,8,4,12,9,166.5477091,13,4,201.5882726,1,5655.092035,"4"
1054,2,2,1,1,1,7,1,8,12,327.1060143,10,1,365.4756205,1,5157.113612,"0"
1409,12,0,1,2,0,14,1,15,10,165.8212143,15,0,160.6705632,3,6197.619085,"1"
871,1,1,1,2,1,5,1,6,12,420.76858,10,0,400.1088904,0,3727.004094,"3"
418,5,0,0,0,0,5,0,5,10,367.588025,10,2,427.2006546,2,4814.840599,"4"
1251,6,1,1,4,1,12,1,13,9,166.511775,5,5,192.0111357,5,5725.800858,"4"
1048,2,0,2,13,0,16,1,17,9,95.6008875,11,2,89.22166962,2,5543.294577,"1"
342,0,0,0,1,0,1,0,1,8,0,7,0,0,1,3812.483628,"1"
678,6,0,0,0,0,5,1,6,7,336.60192,7,0,322.1244336,0,3069.363519,"0"
1235,11,3,0,0,0,13,1,14,7,106.9425692,12,2,115.0819638,4,3950.279406,"1"
895,8,0,0,0,0,9,0,9,10,104.422175,10,3,78.2791984,4,2599.494719,"1"
1586,11,4,0,1,0,13,3,16,8,89.69303333,13,2,90.79055189,1,5577.616876,"1"
67,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1100.164029,"1"
674,5,0,0,0,0,4,1,5,7,343.171325,10,0,298.8578453,3,6113.154177,"2"
1063,5,2,0,1,1,9,0,9,18,200.5837625,5,1,215.7683577,2,5818.08165,"2"
1197,2,6,1,0,0,6,3,9,10,147.1222875,16,2,217.561174,2,7787.13195,"1"
1000,8,0,0,0,0,7,1,8,9,180.3241143,14,3,107.5971504,2,5998.263837,"0"
750,3,0,1,0,0,2,2,4,12,451.8978,15,0,388.3877926,3,5049.368508,"2"
1001,6,3,1,0,0,10,0,10,11,231.1148556,8,0,252.0749522,2,5764.140658,"2"
1157,6,0,0,1,0,7,0,7,11,301.7955,16,3,300.7141001,4,5599.303857,"4"
829,2,1,1,5,0,8,1,9,11,300.3456875,12,3,258.1804122,4,7526.765409,"2"
1079,7,0,1,2,0,8,2,10,10,284.1334778,14,0,211.2103495,1,5587.656656,"0"
1027,4,4,1,0,0,7,2,9,8,166.0905,5,3,141.9736593,1,5327.120587,"0"
1790,4,5,5,5,0,14,5,19,7,92.55985,13,1,92.01519782,0,3844.629482,"3"
630,2,2,3,1,0,7,1,8,6,239.8821143,9,0,236.6171104,1,2694.280591,"0"
767,5,2,0,0,0,6,1,7,6,256.6374167,9,0,169.273959,3,4556.019758,"2"
391,3,0,0,0,0,2,1,3,6,594.2394,7,1,681.2155251,1,2593.0644,"0"
817,4,1,0,3,0,6,2,8,7,178.1287286,9,0,189.4957838,2,2334.696732,"2"
876,2,2,0,0,0,4,0,4,14,261.2272,9,0,211.3908148,0,3014.543747,"0"
579,3,2,0,0,0,4,1,5,4,162.083025,6,2,148.1514288,1,2195.391573,"0"
688,2,1,0,2,0,4,1,5,10,414.097,6,2,451.4430034,1,3251.816542,"4"
897,4,1,1,5,1,8,4,12,7,145.3605,10,3,139.9866523,1,4835.455601,"0"
510,5,1,0,1,0,6,1,7,11,205.8684667,2,3,223.0943116,1,4257.471029,"4"
1133,6,0,0,1,0,4,3,7,11,344.26745,14,0,289.0343879,3,5342.778606,"2"
810,4,2,0,0,0,4,2,6,13,149.17988,10,0,186.050157,3,5808.565777,"2"
1754,9,5,0,1,0,10,5,15,11,126.0821929,18,4,137.4812025,4,7658.188868,"1"
945,8,0,0,1,0,6,3,9,10,214.9854125,14,0,217.1702676,0,5940.408055,"0"
1287,13,3,0,0,0,13,3,16,10,163.0934267,15,3,149.6995297,5,6942.137847,"4"
921,3,0,0,3,1,6,1,7,11,314.7200667,15,1,310.9274032,3,6807.051766,"2"
1044,4,6,0,0,0,9,1,10,11,200.8586667,15,0,160.2001754,2,5558.648311,"3"
915,7,0,0,0,0,5,2,7,11,335.4777,12,0,338.8289645,0,4737.728479,"0"
1170,7,3,0,0,0,10,0,10,11,261.4088,6,3,327.3634649,3,5586.928465,"4"
967,7,0,1,1,0,5,4,9,8,233.3584125,9,2,287.961315,3,4170.727202,"2"
866,3,0,0,1,0,4,0,4,10,219.9974333,11,2,173.3072127,4,4521.033635,"2"
108,0,1,0,0,0,1,0,1,6,0,4,1,0,2,2104.579452,"1"
458,3,0,0,0,0,2,1,3,8,840.4063,7,0,841.1260779,2,3384.080688,"2"
506,1,1,1,0,0,3,0,3,8,583.576,7,0,761.3679007,2,3047.532087,"3"
1124,6,5,2,1,0,10,4,14,6,142.1146,12,3,151.6653588,0,4606.251549,"3"
1419,12,1,0,0,0,10,3,13,5,133.0277167,15,1,120.5036094,0,5221.959759,"1"
529,2,3,0,0,0,4,1,5,7,365.188075,6,2,465.5034779,4,2088.25425,"4"
594,3,0,0,0,0,3,2,5,5,317.58815,3,2,403.8379847,1,2228.445235,"4"
1018,3,2,3,1,0,7,2,9,10,265.1532625,9,1,320.464064,2,4895.841871,"2"
594,5,0,0,1,0,6,0,6,11,413.6815,8,1,422.5377138,2,4759.287164,"2"
1521,11,5,0,0,0,16,0,16,8,170.9728467,18,3,202.1556471,2,5163.141587,"3"
985,5,2,1,1,0,8,1,9,12,337.9785375,12,4,404.3720517,4,4631.832815,"4"
529,6,0,0,0,0,4,2,6,9,556.4862,9,2,598.1855514,4,5936.729866,"4"
1145,8,0,0,2,0,9,1,10,12,277.0544333,14,1,268.3703003,1,4985.859709,"0"
1078,7,1,0,1,0,8,1,9,11,275.584225,4,2,329.2634112,3,5817.133858,"4"
1212,5,4,0,2,0,6,5,11,8,208.46856,13,5,156.0358603,3,6243.809392,"4"
1008,9,1,1,0,0,10,1,11,8,202.48927,10,3,211.4176698,1,6327.592963,"4"
1036,0,6,1,3,0,10,0,10,11,143.3125556,12,2,148.4842313,2,4804.721225,"3"
1103,7,4,1,0,0,9,3,12,8,191.4035818,12,1,157.0278909,2,5395.057424,"1"
696,1,3,0,0,0,4,0,4,8,517.2358,9,1,584.2554703,1,4915.207922,"3"
1362,8,1,0,0,0,8,1,9,10,257.0068625,18,4,259.0602416,6,5834.875588,"2"
564,6,0,0,0,0,4,2,6,9,373.94756,10,1,386.6515227,2,5239.231977,"2"
1153,7,1,1,1,0,9,1,10,9,264.1970556,14,0,265.9191049,0,4116.750989,"0"
650,2,3,0,1,0,6,0,6,9,436.21578,7,0,407.7967557,1,3997.635476,"0"
1281,8,3,0,1,0,10,2,12,11,197.1291818,5,3,155.7364827,4,7952.55596,"4"
999,8,1,0,2,0,11,0,11,8,188.30737,8,3,199.6462021,1,4921.375506,"4"
781,7,0,0,0,0,6,1,7,8,212.6991,12,0,295.2466771,3,5235.774186,"2"
1185,4,5,2,0,0,9,2,11,7,185.42947,14,4,176.6003034,1,6389.858003,"1"
1044,7,0,0,3,0,10,0,10,7,206.4325111,15,0,209.6574589,1,4188.111629,"0"
927,8,0,0,0,0,8,0,8,7,202.7577857,12,3,164.0134907,3,4878.229013,"4"
743,2,2,1,1,0,5,1,6,9,350.25758,8,3,366.3014615,4,4249.149545,"4"
902,7,0,0,1,0,9,0,9,11,233.55815,8,2,234.6396129,2,6115.306156,"2"
936,1,3,3,0,0,7,0,7,9,287.5487667,12,0,275.6596831,1,5552.96631,"3"
890,2,2,5,0,0,8,1,9,8,208.4229625,11,2,206.1067884,2,4405.732138,"4"
836,6,3,2,0,0,9,2,11,6,156.26938,11,1,115.9115179,2,3463.583051,"1"
1405,6,6,0,0,0,12,0,12,8,157.9897182,13,5,175.5477517,3,4912.419838,"3"
409,0,1,2,0,0,3,0,3,10,332.5728,7,1,227.5020694,1,3925.460737,"3"
228,2,0,0,0,0,2,0,2,8,7.1003,8,0,117.9889709,3,3345.41066,"1"
784,1,6,1,0,0,8,0,8,9,218.5098571,11,1,135.7456038,2,4033.801089,"3"
916,8,0,0,0,0,8,0,8,11,227.9338143,9,0,200.415193,2,4419.068185,"2"
700,4,0,0,0,0,4,0,4,9,219.0046667,6,0,278.2777915,2,4814.663727,"2"
924,8,0,0,0,0,8,0,8,11,241.9616,8,1,245.340631,3,3256.478003,"2"
1016,8,0,0,0,0,7,1,8,9,183.0722,12,1,165.7856642,1,3422.053154,"0"
913,6,0,0,1,0,6,1,7,9,276.5680167,9,2,230.0249654,2,3040.593555,"2"
743,10,0,0,0,0,9,1,10,7,176.5115667,9,6,141.701332,2,2706.265674,"4"
1333,5,10,0,0,0,14,1,15,6,129.6956929,13,4,116.1632029,0,3891.116689,"3"
892,4,1,0,0,0,5,0,5,10,321.243925,10,2,314.4275846,1,4302.225202,"4"
802,9,0,0,0,0,9,0,9,9,166.2565875,8,0,98.07721848,1,2844.883072,"0"
175,0,0,0,2,0,1,1,2,6,635.798,2,2,501.3600208,3,2041.160251,"4"
977,2,0,1,5,0,7,1,8,8,235.4110571,15,1,256.5748759,1,3960.071793,"0"
217,2,0,0,0,0,2,0,2,7,468.0269,4,0,636.3593939,2,2784.152602,"2"
424,1,1,2,0,0,5,0,5,6,151.80245,8,1,239.8777931,2,2929.953723,"3"
659,3,1,0,0,0,3,1,4,9,439.4069667,8,0,469.5387643,0,3118.458513,"0"
668,2,2,2,0,0,4,2,6,9,303.17032,6,2,368.6114615,1,3627.565785,"4"
662,5,0,0,0,0,4,1,5,5,345.933225,11,0,301.8853866,0,3124.227229,"0"
1220,1,7,3,0,0,10,1,11,4,114.25307,13,2,106.5790091,2,3527.298565,"3"
882,4,4,0,0,1,8,1,9,6,91.6659375,9,2,62.88092323,1,3998.651812,"1"
535,5,0,0,0,0,5,0,5,4,287.789375,6,1,236.1931688,1,4125.229625,"0"
884,2,2,0,2,0,6,0,6,6,260.1904,10,0,179.5157523,0,3127.13159,"0"
687,2,4,0,0,0,5,1,6,7,248.85714,8,1,140.9294367,1,3242.276956,"0"
926,11,1,0,0,0,8,4,12,2,129.3953818,13,3,158.9961823,2,3849.3206,"2"
300,2,0,1,0,0,1,2,3,6,376.318,2,0,305.8337174,0,1723.620379,"0"
347,1,0,2,0,0,2,1,3,7,229.9005,5,2,22.98662747,3,3565.708052,"0"
577,1,2,0,1,0,3,1,4,6,484.6286667,8,1,390.8638074,2,3333.146232,"3"
824,5,0,0,1,0,3,3,6,7,286.34514,8,1,291.8444333,2,3054.307164,"2"
609,5,0,0,3,0,7,1,8,6,187.9622571,3,1,175.7570676,0,3771.029006,"0"
851,3,0,0,2,0,5,0,5,11,136.431925,11,2,113.6072039,2,5029.885974,"0"
835,9,0,0,0,0,7,2,9,12,282.7096875,15,4,333.0977217,1,4668.396465,"4"
1582,10,0,1,2,0,13,0,13,12,179.9220083,15,1,179.7498666,3,3242.209071,"1"
1174,0,12,1,0,0,10,3,13,9,175.3195333,9,3,126.2018547,4,5065.743764,"3"
752,5,2,0,0,0,6,1,7,9,364.4489333,8,1,384.6594756,1,4926.50912,"0"
1083,8,1,0,1,0,8,2,10,9,251.1064222,14,2,254.6066826,2,4431.486111,"2"
1542,6,2,2,1,0,8,3,11,11,204.5418,17,1,218.7475168,3,4094.560156,"1"
1307,13,0,0,1,1,15,0,15,7,153.654,18,1,156.9206474,2,3721.171761,"1"
637,4,2,0,0,0,5,1,6,9,311.60884,9,0,247.8835111,3,4990.737834,"2"
1070,9,1,0,1,0,10,1,11,11,201.8193,2,4,207.864917,3,5165.295789,"4"
1126,6,1,0,0,0,6,1,7,10,257.0055667,13,2,295.9829016,3,4075.39744,"4"
854,3,0,0,1,0,4,0,4,10,174.6882667,10,1,132.8686833,2,4040.396629,"0"
1037,4,0,1,2,0,6,2,8,12,228.3451,12,3,225.164739,3,4771.638982,"2"
810,7,2,0,1,0,10,0,10,9,121.4419778,11,2,118.4188204,2,3943.247865,"1"
964,7,0,0,0,0,6,1,7,16,262.9542167,15,2,339.0684132,3,6865.203113,"4"
1171,9,1,0,0,0,8,2,10,9,186.5680556,14,3,151.9756891,4,6986.757413,"4"
528,2,1,1,0,0,3,1,4,10,558.7355333,8,1,439.7431469,3,3605.61014,"2"
794,10,0,0,0,0,7,3,10,8,179.0116556,2,0,154.3420714,1,4484.661995,"0"
946,3,0,0,1,0,4,0,4,8,475.6709667,11,1,508.449929,0,3103.142513,"0"
440,5,2,0,0,0,6,1,7,7,236.2623833,9,0,218.5397114,1,2333.033274,"0"
501,6,0,1,0,0,3,4,7,7,209.4246333,10,2,225.8769046,2,2417.296202,"2"
669,5,0,0,0,0,3,2,5,7,391.6729,12,0,416.1061797,1,2693.44149,"0"
1020,9,0,0,0,0,7,2,9,6,181.6740375,13,2,193.2641929,2,3605.539667,"2"
641,5,1,0,0,0,4,2,6,7,312.65088,9,1,344.5882157,2,2933.825016,"2"
783,5,2,0,0,0,6,1,7,5,253.2129833,9,1,241.2153073,2,2481.87966,"2"
948,8,0,0,0,0,4,4,8,7,210.9494571,10,0,202.2665956,1,2819.453325,"0"
338,1,3,0,0,0,4,0,4,6,441.8217,2,0,481.8799392,1,2187.225555,"3"
719,1,6,0,0,0,7,0,7,4,134.0116167,10,1,163.9894214,0,2759.775354,"3"
498,3,1,0,1,0,5,0,5,5,101.848825,7,1,78.7864793,0,1269.237577,"1"
502,5,0,0,0,0,5,0,5,2,255.0987,6,1,383.05727,0,2108.222929,"0"
741,5,2,1,0,0,8,0,8,3,118.3276857,10,2,122.440304,1,1749.524298,"1"
714,5,0,0,0,0,5,0,5,6,89.994875,7,1,80.61794758,2,1786.64034,"1"
220,2,0,0,0,0,2,0,2,5,211.919,5,1,731.3106142,2,2230.977325,"2"
579,4,1,0,1,0,5,1,6,5,193.7457,6,0,217.7174036,1,1905.831526,"0"
258,1,0,0,0,0,1,0,1,6,0,5,0,0,2,2673.01594,"1"
402,2,2,0,0,0,4,0,4,5,251.3635333,1,0,262.710635,1,1628.016759,"0"
752,6,0,0,0,0,6,0,6,10,463.9239,10,1,455.4291646,3,4056.119616,"2"
946,5,0,0,3,0,8,0,8,10,245.2408429,14,2,175.0741569,4,5073.875582,"2"
1362,0,12,0,1,0,13,0,13,8,179.606175,14,2,178.2959924,3,4020.625583,"3"
774,1,3,1,2,0,4,3,7,10,251.7741667,9,0,251.9122405,3,5692.249341,"3"
917,4,3,0,0,0,7,0,7,9,379.4090333,10,1,409.1126841,1,3995.968514,"0"
664,5,0,0,0,0,4,1,5,10,311.374675,10,2,296.6245706,2,3847.870621,"4"
1017,11,2,0,2,0,13,2,15,6,162.7378286,13,4,158.7811694,1,4878.656182,"4"
1149,8,0,1,0,0,8,1,9,9,189.994875,14,0,154.0609155,1,5073.38267,"0"
1040,5,1,1,2,0,8,1,9,9,236.4964625,6,4,285.9691829,1,7029.359592,"2"
906,2,0,0,0,0,1,1,2,13,571.263,17,1,676.7919615,3,8062.426326,"2"
1091,9,2,1,0,0,8,5,13,10,211.4734083,17,3,235.1155765,4,7466.677913,"4"
1817,9,8,0,0,0,14,3,17,13,125.6201875,17,3,152.5065147,1,6256.24755,"1"
1032,13,0,0,0,1,8,6,14,12,127.3966923,16,2,132.8502541,2,8345.323497,"0"
1345,10,0,0,6,0,7,9,16,15,167.9827267,17,7,162.4925668,2,7455.311785,"4"
1515,8,0,0,2,0,9,1,10,10,197.3977,19,1,237.2611424,3,7027.318611,"2"
1097,2,8,0,0,0,9,1,10,17,248.7379111,13,2,258.6885085,2,7100.380246,"1"
1536,12,0,0,1,1,11,3,14,9,179.5334769,17,2,160.3132788,2,7887.964661,"4"
974,8,0,0,2,0,9,1,10,13,273.4008667,6,1,310.1420707,3,7507.627651,"2"
848,4,1,0,3,0,8,0,8,10,278.365,13,2,313.8145458,1,4772.639926,"4"
1060,2,5,1,2,0,8,2,10,9,153.9660889,13,2,160.8591274,0,3971.591589,"3"
1027,7,1,2,0,0,7,3,10,6,233.9599222,12,5,260.6305377,3,4313.847123,"2"
1268,6,7,0,0,0,10,3,13,7,173.1101917,10,2,204.2459951,0,4506.458641,"3"
773,4,1,1,2,0,8,0,8,9,218.1467286,8,2,228.1401866,3,5041.940932,"2"
601,3,1,0,1,0,5,1,6,10,355.43746,8,1,435.129419,1,4328.970639,"0"
1071,4,1,1,2,1,6,3,9,9,251.8595875,12,2,315.4357106,2,3855.692763,"4"
1167,2,7,0,1,0,9,1,10,8,224.9829222,8,3,258.9886413,4,5013.614532,"3"
681,6,0,0,2,0,7,1,8,11,176.7881429,5,0,206.4106789,0,3361.394231,"0"
1030,7,0,0,0,0,9,0,9,10,338.33435,15,3,364.6810284,2,6968.397495,"4"
1034,7,0,0,4,0,9,2,11,11,202.477,14,2,204.7004053,0,3292.619386,"2"
1446,0,11,0,1,0,11,1,12,13,248.8890909,15,1,257.1836027,1,6292.765759,"1"
1227,10,0,0,1,0,4,7,11,9,188.94082,16,5,190.5386145,4,4904.725854,"4"
1199,8,0,0,0,0,3,5,8,12,189.0555714,17,1,167.1793566,3,7221.237134,"2"
1077,6,2,0,2,0,8,2,10,12,299.9878889,13,1,305.419231,2,5326.071787,"2"
1525,10,3,0,0,0,12,1,13,10,175.6604167,7,0,173.7122903,0,4458.373662,"1"
752,2,6,0,0,0,7,1,8,4,157.9559571,7,2,184.944561,1,1091.077128,"3"
579,3,2,0,0,0,4,1,5,2,267.443775,7,1,317.1697621,0,1695.02764,"0"
310,1,0,0,0,0,1,0,1,3,0,7,0,0,2,1781.257722,"1"
322,3,0,0,0,0,3,0,3,3,514.5848,4,0,634.2287649,0,950.6450216,"0"
263,4,0,0,0,0,2,2,4,4,263.1067,5,0,392.7280262,1,2107.305086,"0"
424,0,2,1,0,0,3,0,3,5,383.5784,5,2,242.9452233,1,1722.75411,"2"
496,3,1,2,1,0,3,4,7,3,142.7178833,6,2,226.6241876,0,1839.828123,"2"
236,1,0,0,0,0,1,0,1,5,0,4,1,0,0,2098.792439,"1"
552,4,0,0,0,0,4,0,4,4,25.393,6,0,38.85188144,2,1996.365781,"1"
164,1,0,0,0,0,1,0,1,4,0,2,0,0,2,1796.721075,"1"
658,2,0,0,2,0,4,0,4,8,443.249,8,1,548.7812652,2,5309.116283,"2"
740,2,4,1,0,0,7,0,7,7,133.1819667,10,1,100.6131761,4,5700.11957,"0"
980,2,7,2,0,0,8,3,11,7,148.48459,11,1,203.8163461,3,2903.969796,"3"
577,4,0,0,0,0,4,0,4,8,502.0648333,12,0,515.1306089,3,4237.358979,"2"
665,5,0,1,0,0,6,0,6,8,183.30522,7,1,184.4988007,2,3589.069837,"2"
786,7,0,1,1,0,7,2,9,5,165.5307625,11,4,168.6673136,1,3621.33626,"2"
638,1,1,0,0,0,2,0,2,8,492.802,10,0,467.9053626,1,3703.387368,"3"
493,3,0,0,3,0,4,2,6,7,248.1327,2,3,275.0947435,0,3051.437902,"2"
913,7,0,1,0,0,6,2,8,6,242.9207571,12,0,294.3026073,2,2538.729687,"2"
860,6,0,0,0,0,5,1,6,6,317.81572,10,1,329.6657697,2,3194.940411,"2"
1231,0,12,2,0,0,13,1,14,3,128.9448923,12,0,127.0280876,0,3004.793573,"3"
400,2,1,0,0,0,2,1,3,5,178.1619,8,1,342.8449807,2,2404.571669,"2"
383,6,0,0,0,0,6,0,6,5,311.15184,7,0,339.3007039,1,3252.183148,"0"
296,3,0,0,0,0,3,0,3,8,789.3505,6,0,892.8885512,1,3197.98289,"0"
644,5,1,0,0,0,4,2,6,7,338.0698,7,1,271.6095525,2,2819.653454,"2"
613,5,0,0,0,0,3,2,5,7,393.33895,7,2,380.3546356,2,1911.529165,"4"
227,1,1,0,0,0,1,1,2,6,186.757,2,1,26.67214563,0,1361.030459,"3"
1334,10,0,0,0,0,8,2,10,6,218.6812333,16,1,177.1297503,1,4984.851758,"0"
199,0,1,0,1,0,2,0,2,10,1737.5202,6,0,1824.857215,0,2318.6092,"3"
1659,18,0,0,0,0,13,5,18,5,101.6555059,15,3,126.9633538,0,3511.938747,"1"
577,4,0,0,0,1,4,1,5,8,425.979875,11,2,430.2414539,1,5445.492933,"4"
744,1,0,0,3,0,4,0,4,9,333.0593333,8,0,308.5040195,2,4036.876495,"3"
1031,9,1,1,0,0,9,2,11,10,175.68374,10,7,209.8232634,4,6286.143854,"4"
481,1,0,1,3,0,3,2,5,11,495.47095,6,2,461.7409369,2,4214.901723,"4"
1125,5,2,4,0,0,11,0,11,9,182.67268,11,1,190.0704223,4,3752.867403,"1"
1057,5,1,1,0,0,7,0,7,10,236.0651,9,2,299.7292023,1,4537.265803,"4"
930,4,6,0,0,0,8,2,10,11,233.6835444,10,0,212.6445804,4,3114.287874,"3"
1271,3,1,0,3,0,7,0,7,13,379.3574667,21,0,408.0112412,1,6309.291088,"0"
1275,13,0,0,0,0,10,3,13,10,197.0170083,17,2,207.7600513,6,6772.990622,"4"
816,5,0,0,1,0,6,0,6,14,370.77236,11,0,454.9328098,1,4336.701422,"0"
1253,8,0,0,0,1,8,1,9,14,248.5196625,16,0,251.4864575,3,4733.893074,"2"
1516,2,11,3,0,0,15,1,16,10,157.9869267,18,6,151.465779,2,6043.160485,"1"
1232,9,1,0,0,0,9,1,10,10,248.8034333,16,0,237.0429434,0,4535.350498,"0"
1242,11,0,0,0,0,11,0,11,9,219.09309,11,2,211.4438854,3,4422.868286,"2"
1019,10,0,0,1,1,10,2,12,12,205.4234545,3,2,195.1275043,3,3790.11143,"2"
1271,14,0,0,0,0,8,6,14,4,153.9771154,11,6,161.625867,1,5831.198815,"4"
540,0,3,0,1,0,3,1,4,7,658.0137333,10,2,688.8770168,1,4279.79293,"4"
906,6,2,0,1,0,6,3,9,6,185.748125,10,2,176.561659,1,5884.318869,"4"
1073,9,0,0,0,1,6,4,10,6,179.7474,9,0,125.5258984,0,4475.817892,"0"
1100,7,0,0,0,1,6,2,8,9,315.0251571,14,2,322.3018272,3,4389.465928,"4"
529,1,1,0,0,0,2,0,2,9,491.276,9,1,765.8474002,4,4497.592156,"3"
676,1,3,1,0,0,6,0,6,9,371.84152,8,1,356.9967657,3,5437.445203,"3"
976,9,1,0,0,0,6,4,10,10,193.9895889,11,3,166.1940093,4,4940.427984,"4"
615,6,0,0,0,0,6,0,6,9,269.08562,3,1,394.0856562,6,4148.032326,"2"
899,0,1,2,4,1,5,3,8,9,373.7498429,13,0,420.5965432,1,5120.243337,"3"
1433,20,0,3,1,0,13,11,24,6,113.7934435,14,8,123.2792468,3,6052.788265,"1"
1786,9,0,0,18,0,16,11,27,10,97.04370385,15,2,115.839539,2,7718.131552,"1"
684,4,1,1,0,0,5,1,6,9,480.19742,9,1,475.2151306,3,5642.638482,"2"
1186,2,2,2,2,0,5,3,8,21,378.3088286,12,4,396.0836674,2,5435.821904,"4"
1581,6,8,2,2,0,12,6,18,24,154.3198765,17,5,169.1742076,6,9346.20525,"1"
1613,15,0,0,0,0,11,4,15,10,179.6770071,15,1,183.7366426,1,6610.132337,"1"
159,0,0,0,0,0,0,0,0,4,0,4,0,0,0,1689.381773,"1"
589,1,1,0,1,0,1,2,3,17,977.7762,7,2,903.8025627,12,6168.015158,"4"
1207,8,0,0,0,0,6,2,8,7,336.3321714,14,0,356.0381218,1,3450.957455,"0"
1007,6,3,0,0,0,8,2,10,9,281.4983111,12,1,235.1079048,1,4165.139973,"0"
